delivery_date,hour_ending,repeated_hour_flag,settlement_point,settlement_point_price
02/16/2021,05:00,N,HB_WEST,8001.02
02/16/2021,05:00,N,LZ_AEN,8006.73
02/16/2021,05:00,N,LZ_CPS,8007.92
02/16/2021,05:00,N,LZ_HOUSTON,7996.4
02/16/2021,05:00,N,LZ_LCRA,8000.01
02/16/2021,05:00,N,LZ_NORTH,8006.6
02/16/2021,05:00,N,LZ_RAYBN,8000.24
02/16/2021,05:00,N,LZ_SOUTH,8001.29
02/16/2021,05:00,N,LZ_WEST,8022
02/16/2021,06:00,N,HB_BUSAVG,7996.98
02/16/2021,06:00,N,HB_HOUSTON,7997.78
02/16/2021,06:00,N,HB_HUBAVG,7996.58
02/16/2021,06:00,N,HB_NORTH,8000
02/16/2021,06:00,N,HB_PAN,8001.87
02/16/2021,06:00,N,HB_SOUTH,7986.57
02/16/2021,06:00,N,HB_WEST,8001.96
02/16/2021,06:00,N,LZ_AEN,8014.79
02/16/2021,06:00,N,LZ_CPS,8010.95
02/16/2021,06:00,N,LZ_HOUSTON,7997.47
02/16/2021,06:00,N,LZ_LCRA,8011.98
02/16/2021,06:00,N,LZ_NORTH,8009.44
02/16/2021,06:00,N,LZ_RAYBN,8000.41
02/16/2021,06:00,N,LZ_SOUTH,8004.37
02/16/2021,06:00,N,LZ_WEST,8022.76
02/16/2021,07:00,N,HB_BUSAVG,7670.81
02/16/2021,07:00,N,HB_HOUSTON,7671.2
02/16/2021,07:00,N,HB_HUBAVG,7671.62
02/16/2021,07:00,N,HB_NORTH,7673.17
02/16/2021,07:00,N,HB_PAN,7678.32
02/16/2021,07:00,N,HB_SOUTH,7660.7
02/16/2021,07:00,N,HB_WEST,7681.4
02/16/2021,07:00,N,LZ_AEN,7701.16
02/16/2021,07:00,N,LZ_CPS,7700
02/16/2021,07:00,N,LZ_HOUSTON,7670.85
02/16/2021,07:00,N,LZ_LCRA,7800.12
02/16/2021,07:00,N,LZ_NORTH,7692.05
02/16/2021,07:00,N,LZ_RAYBN,7823.17
02/16/2021,07:00,N,LZ_SOUTH,7688.94
02/16/2021,07:00,N,LZ_WEST,7705.85
02/16/2021,08:00,N,HB_BUSAVG,7513.07
02/16/2021,08:00,N,HB_HOUSTON,7514.09
02/16/2021,08:00,N,HB_HUBAVG,7512.7
02/16/2021,08:00,N,HB_NORTH,7516.74
02/16/2021,08:00,N,HB_PAN,7519.8
02/16/2021,08:00,N,HB_SOUTH,7500.01
02/16/2021,08:00,N,HB_WEST,7519.96
02/16/2021,08:00,N,LZ_AEN,7548.71
02/16/2021,08:00,N,LZ_CPS,7527.73
02/16/2021,08:00,N,LZ_HOUSTON,7513.63
02/16/2021,08:00,N,LZ_LCRA,7574.85
02/16/2021,08:00,N,LZ_NORTH,7533.21
02/16/2021,08:00,N,LZ_RAYBN,7521.74
02/16/2021,08:00,N,LZ_SOUTH,7523.31
02/16/2021,08:00,N,LZ_WEST,7544.16
02/16/2021,09:00,N,HB_BUSAVG,7495.78
02/16/2021,09:00,N,HB_HOUSTON,7496.53
02/16/2021,09:00,N,HB_HUBAVG,7495.19
02/16/2021,09:00,N,HB_NORTH,7500
02/16/2021,09:00,N,HB_PAN,7502.65
02/16/2021,09:00,N,HB_SOUTH,7481.6
02/16/2021,09:00,N,HB_WEST,7502.63
02/16/2021,09:00,N,LZ_AEN,7524.94
02/16/2021,09:00,N,LZ_CPS,7509.22
02/16/2021,09:00,N,LZ_HOUSTON,7496.03
02/16/2021,09:00,N,LZ_LCRA,7550.97
02/16/2021,09:00,N,LZ_NORTH,7514.79
02/16/2021,09:00,N,LZ_RAYBN,7507.58
02/16/2021,09:00,N,LZ_SOUTH,7504.45
02/16/2021,09:00,N,LZ_WEST,7523.27
02/16/2021,10:00,N,HB_BUSAVG,7494.85
02/16/2021,10:00,N,HB_HOUSTON,7494.13
02/16/2021,10:00,N,HB_HUBAVG,7493.9
02/16/2021,10:00,N,HB_NORTH,7500
02/16/2021,10:00,N,HB_PAN,7502.57
02/16/2021,10:00,N,HB_SOUTH,7478.75
02/16/2021,10:00,N,HB_WEST,7502.71
02/16/2021,10:00,N,LZ_AEN,7520.18
02/16/2021,10:00,N,LZ_CPS,7505.99
02/16/2021,10:00,N,LZ_HOUSTON,7493.5
02/16/2021,10:00,N,LZ_LCRA,7558.89
02/16/2021,10:00,N,LZ_NORTH,7510.1
02/16/2021,10:00,N,LZ_RAYBN,7500.42
02/16/2021,10:00,N,LZ_SOUTH,7500.42
02/16/2021,10:00,N,LZ_WEST,7520.83
02/16/2021,11:00,N,HB_BUSAVG,7496.33
02/16/2021,11:00,N,HB_HOUSTON,7495.82
02/16/2021,11:00,N,HB_HUBAVG,7495.6
02/16/2021,11:00,N,HB_NORTH,7500
02/16/2021,11:00,N,HB_PAN,7501.8
02/16/2021,11:00,N,HB_SOUTH,7485.19
02/16/2021,11:00,N,HB_WEST,7501.39
02/16/2021,11:00,N,LZ_AEN,7515.16
02/16/2021,11:00,N,LZ_CPS,7504.91
02/16/2021,11:00,N,LZ_HOUSTON,7495.33
02/16/2021,11:00,N,LZ_LCRA,7534.81
02/16/2021,11:00,N,LZ_NORTH,7508.15
02/16/2021,11:00,N,LZ_RAYBN,7500.54
02/16/2021,11:00,N,LZ_SOUTH,7500.25
02/16/2021,11:00,N,LZ_WEST,7518.37
02/16/2021,12:00,N,HB_BUSAVG,7497.31
02/16/2021,12:00,N,HB_HOUSTON,7497.15
02/16/2021,12:00,N,HB_HUBAVG,7496.76
02/16/2021,12:00,N,HB_NORTH,7500
02/16/2021,12:00,N,HB_PAN,7501.27
02/16/2021,12:00,N,HB_SOUTH,7489.38
02/16/2021,12:00,N,HB_WEST,7500.52
02/16/2021,12:00,N,LZ_AEN,7510.54
02/16/2021,12:00,N,LZ_CPS,7504.17
02/16/2021,12:00,N,LZ_HOUSTON,7496.8
02/16/2021,12:00,N,LZ_LCRA,7522.25
02/16/2021,12:00,N,LZ_NORTH,7506.5
02/16/2021,12:00,N,LZ_RAYBN,7507.5
02/16/2021,12:00,N,LZ_SOUTH,7500.38
02/16/2021,12:00,N,LZ_WEST,7517.19
02/16/2021,13:00,N,HB_BUSAVG,6824.82
02/16/2021,13:00,N,HB_HOUSTON,6824.93
02/16/2021,13:00,N,HB_HUBAVG,6824.45
02/16/2021,13:00,N,HB_NORTH,6826.47
02/16/2021,13:00,N,HB_PAN,6827.48
02/16/2021,13:00,N,HB_SOUTH,6820
02/16/2021,13:00,N,HB_WEST,6826.41
02/16/2021,13:00,N,LZ_AEN,6833.62
02/16/2021,13:00,N,LZ_CPS,6829.77
02/16/2021,13:00,N,LZ_HOUSTON,6824.71
02/16/2021,13:00,N,LZ_LCRA,6840.03
02/16/2021,13:00,N,LZ_NORTH,6832.03
02/16/2021,13:00,N,LZ_RAYBN,6826.69
02/16/2021,13:00,N,LZ_SOUTH,6827.12
02/16/2021,13:00,N,LZ_WEST,6844.41
02/16/2021,14:00,N,HB_BUSAVG,6000.07
02/16/2021,14:00,N,HB_HOUSTON,6000
02/16/2021,14:00,N,HB_HUBAVG,5999.68
02/16/2021,14:00,N,HB_NORTH,6001.73
02/16/2021,14:00,N,HB_PAN,6002.79
02/16/2021,14:00,N,HB_SOUTH,5995.37
02/16/2021,14:00,N,HB_WEST,6001.61
02/16/2021,14:00,N,LZ_AEN,6010.6
02/16/2021,14:00,N,LZ_CPS,6003.35
02/16/2021,14:00,N,LZ_HOUSTON,5999.79
02/16/2021,14:00,N,LZ_LCRA,6022.82
02/16/2021,14:00,N,LZ_NORTH,6006.74
02/16/2021,14:00,N,LZ_RAYBN,6001.93
02/16/2021,14:00,N,LZ_SOUTH,6001.52
02/16/2021,14:00,N,LZ_WEST,6021.61
02/16/2021,15:00,N,HB_BUSAVG,5558.69
02/16/2021,15:00,N,HB_HOUSTON,5558.94
02/16/2021,15:00,N,HB_HUBAVG,5558.36
02/16/2021,15:00,N,HB_NORTH,5560.05
02/16/2021,15:00,N,HB_PAN,5560.9
02/16/2021,15:00,N,HB_SOUTH,5555
02/16/2021,15:00,N,HB_WEST,5559.47
02/16/2021,15:00,N,LZ_AEN,5565.65
02/16/2021,15:00,N,LZ_CPS,5562.68
02/16/2021,15:00,N,LZ_HOUSTON,5558.76
02/16/2021,15:00,N,LZ_LCRA,5569.15
02/16/2021,15:00,N,LZ_NORTH,5565.05
02/16/2021,15:00,N,LZ_RAYBN,5565.69
02/16/2021,15:00,N,LZ_SOUTH,5560.56
02/16/2021,15:00,N,LZ_WEST,5580.47
02/16/2021,16:00,N,HB_BUSAVG,5562.14
02/16/2021,16:00,N,HB_HOUSTON,5560.98
02/16/2021,16:00,N,HB_HUBAVG,5561.68
02/16/2021,16:00,N,HB_NORTH,5564.56
02/16/2021,16:00,N,HB_PAN,5566.61
02/16/2021,16:00,N,HB_SOUTH,5555
02/16/2021,16:00,N,HB_WEST,5566.18
02/16/2021,16:00,N,LZ_AEN,5583.7
02/16/2021,16:00,N,LZ_CPS,5560.85
02/16/2021,16:00,N,LZ_HOUSTON,5560.67
02/16/2021,16:00,N,LZ_LCRA,5641.76
02/16/2021,16:00,N,LZ_NORTH,5569.76
02/16/2021,16:00,N,LZ_RAYBN,5566.46
02/16/2021,16:00,N,LZ_SOUTH,5561.16
02/16/2021,16:00,N,LZ_WEST,5586.18
02/16/2021,17:00,N,HB_BUSAVG,4073.12
02/16/2021,17:00,N,HB_HOUSTON,4072.03
02/16/2021,17:00,N,HB_HUBAVG,4072.66
02/16/2021,17:00,N,HB_NORTH,4075.56
02/16/2021,17:00,N,HB_PAN,4077.62
02/16/2021,17:00,N,HB_SOUTH,4065.92
02/16/2021,17:00,N,HB_WEST,4077.13
02/16/2021,17:00,N,LZ_AEN,4094.41
02/16/2021,17:00,N,LZ_CPS,4072.25
02/16/2021,17:00,N,LZ_HOUSTON,4071.72
02/16/2021,17:00,N,LZ_LCRA,4150.45
02/16/2021,17:00,N,LZ_NORTH,4081.09
02/16/2021,17:00,N,LZ_RAYBN,4082.08
02/16/2021,17:00,N,LZ_SOUTH,4072.38
02/16/2021,17:00,N,LZ_WEST,4098.13
02/16/2021,18:00,N,HB_BUSAVG,6002.27
02/16/2021,18:00,N,HB_HOUSTON,6000
02/16/2021,18:00,N,HB_HUBAVG,6001.2
02/16/2021,18:00,N,HB_NORTH,6007.35
02/16/2021,18:00,N,HB_PAN,6010.09
02/16/2021,18:00,N,HB_SOUTH,5987.65
02/16/2021,18:00,N,HB_WEST,6009.79
02/16/2021,18:00,N,LZ_AEN,6033.59
02/16/2021,18:00,N,LZ_CPS,6006.83
02/16/2021,18:00,N,LZ_HOUSTON,5999.39
02/16/2021,18:00,N,LZ_LCRA,6105.55
02/16/2021,18:00,N,LZ_NORTH,6013.93
02/16/2021,18:00,N,LZ_RAYBN,6014.98
02/16/2021,18:00,N,LZ_SOUTH,5993.58
02/16/2021,18:00,N,LZ_WEST,6035.89
02/16/2021,19:00,N,HB_BUSAVG,6478.29
02/16/2021,19:00,N,HB_HOUSTON,6476.68
02/16/2021,19:00,N,HB_HUBAVG,6477.21
02/16/2021,19:00,N,HB_NORTH,6483.57
02/16/2021,19:00,N,HB_PAN,6486.12
02/16/2021,19:00,N,HB_SOUTH,6462.78
02/16/2021,19:00,N,HB_WEST,6485.82
02/16/2021,19:00,N,LZ_AEN,6509.28
02/16/2021,19:00,N,LZ_CPS,6484.07
02/16/2021,19:00,N,LZ_HOUSTON,6476.09
02/16/2021,19:00,N,LZ_LCRA,6573.05
02/16/2021,19:00,N,LZ_NORTH,6491.46
02/16/2021,19:00,N,LZ_RAYBN,6493.3
02/16/2021,19:00,N,LZ_SOUTH,6471.19
02/16/2021,19:00,N,LZ_WEST,6511.08
02/16/2021,20:00,N,HB_BUSAVG,6500.01
02/16/2021,20:00,N,HB_HOUSTON,6498.57
02/16/2021,20:00,N,HB_HUBAVG,6499.43
02/16/2021,20:00,N,HB_NORTH,6503.34
02/16/2021,20:00,N,HB_PAN,6505.95
02/16/2021,20:00,N,HB_SOUTH,6490
02/16/2021,20:00,N,HB_WEST,6505.82
02/16/2021,20:00,N,LZ_AEN,6529.95
02/16/2021,20:00,N,LZ_CPS,6499.47
02/16/2021,20:00,N,LZ_HOUSTON,6498.12
02/16/2021,20:00,N,LZ_LCRA,6603.96
02/16/2021,20:00,N,LZ_NORTH,6512.46
02/16/2021,20:00,N,LZ_RAYBN,6513.46
02/16/2021,20:00,N,LZ_SOUTH,6500
02/16/2021,20:00,N,LZ_WEST,6530.27
02/16/2021,21:00,N,HB_BUSAVG,6000.64
02/16/2021,21:00,N,HB_HOUSTON,6000
02/16/2021,21:00,N,HB_HUBAVG,6000.15
02/16/2021,21:00,N,HB_NORTH,6003.29
02/16/2021,21:00,N,HB_PAN,6005.35
02/16/2021,21:00,N,HB_SOUTH,5992.54
02/16/2021,21:00,N,HB_WEST,6004.77
02/16/2021,21:00,N,LZ_AEN,6018.75
02/16/2021,21:00,N,LZ_CPS,6003.1
02/16/2021,21:00,N,LZ_HOUSTON,5999.63
02/16/2021,21:00,N,LZ_LCRA,6050.65
02/16/2021,21:00,N,LZ_NORTH,6012.2
02/16/2021,21:00,N,LZ_RAYBN,6012.58
02/16/2021,21:00,N,LZ_SOUTH,6001.66
02/16/2021,21:00,N,LZ_WEST,6025.57
02/16/2021,22:00,N,HB_BUSAVG,5997.86
02/16/2021,22:00,N,HB_HOUSTON,5997.4
02/16/2021,22:00,N,HB_HUBAVG,5997.47
02/16/2021,22:00,N,HB_NORTH,6000
02/16/2021,22:00,N,HB_PAN,6001.78
02/16/2021,22:00,N,HB_SOUTH,5991.32
02/16/2021,22:00,N,HB_WEST,6001.16
02/16/2021,22:00,N,LZ_AEN,6012.64
02/16/2021,22:00,N,LZ_CPS,6000.12
02/16/2021,22:00,N,LZ_HOUSTON,5997.1
02/16/2021,22:00,N,LZ_LCRA,6037.91
02/16/2021,22:00,N,LZ_NORTH,6007.85
02/16/2021,22:00,N,LZ_RAYBN,6007.27
02/16/2021,22:00,N,LZ_SOUTH,5998.83
02/16/2021,22:00,N,LZ_WEST,6019.16
02/16/2021,23:00,N,HB_BUSAVG,7499.96
02/16/2021,23:00,N,HB_HOUSTON,7500
02/16/2021,23:00,N,HB_HUBAVG,7499.6
02/16/2021,23:00,N,HB_NORTH,7501.68
02/16/2021,23:00,N,HB_PAN,7502.56
02/16/2021,23:00,N,HB_SOUTH,7494.73
02/16/2021,23:00,N,HB_WEST,7502
02/16/2021,23:00,N,LZ_AEN,7506.45
02/16/2021,23:00,N,LZ_CPS,7505.24
02/16/2021,23:00,N,LZ_HOUSTON,7499.76
02/16/2021,23:00,N,LZ_LCRA,7504.36
02/16/2021,23:00,N,LZ_NORTH,7506.61
02/16/2021,23:00,N,LZ_RAYBN,7501.88
02/16/2021,23:00,N,LZ_SOUTH,7502.17
02/16/2021,23:00,N,LZ_WEST,7518.01
02/16/2021,24:00,N,HB_BUSAVG,7498.49
02/16/2021,24:00,N,HB_HOUSTON,7498.65
02/16/2021,24:00,N,HB_HUBAVG,7498.19
02/16/2021,24:00,N,HB_NORTH,7500
02/16/2021,24:00,N,HB_PAN,7500.88
02/16/2021,24:00,N,HB_SOUTH,7493.83
02/16/2021,24:00,N,HB_WEST,7500.27
02/16/2021,24:00,N,LZ_AEN,7503.94
02/16/2021,24:00,N,LZ_CPS,7503.92
02/16/2021,24:00,N,LZ_HOUSTON,7498.44
02/16/2021,24:00,N,LZ_LCRA,7498.76
02/16/2021,24:00,N,LZ_NORTH,7505
02/16/2021,24:00,N,LZ_RAYBN,7500.19
02/16/2021,24:00,N,LZ_SOUTH,7500.75
02/16/2021,24:00,N,LZ_WEST,7516.28
02/17/2021,01:00,N,HB_BUSAVG,8995.71
02/17/2021,01:00,N,HB_HOUSTON,8995.11
02/17/2021,01:00,N,HB_HUBAVG,8995.26
02/17/2021,01:00,N,HB_NORTH,8998.25
02/17/2021,01:00,N,HB_PAN,8999.82
02/17/2021,01:00,N,HB_SOUTH,8987.66
02/17/2021,01:00,N,HB_WEST,9000.01
02/17/2021,01:00,N,LZ_AEN,9012.91
02/17/2021,01:00,N,LZ_CPS,9006.83
02/17/2021,01:00,N,LZ_HOUSTON,8994.63
02/17/2021,01:00,N,LZ_LCRA,8999.86
02/17/2021,01:00,N,LZ_NORTH,9008.83
02/17/2021,01:00,N,LZ_RAYBN,8998.71
02/17/2021,01:00,N,LZ_SOUTH,8998.93
02/17/2021,01:00,N,LZ_WEST,9016.2
02/17/2021,02:00,N,HB_BUSAVG,8992.96
02/17/2021,02:00,N,HB_HOUSTON,8992.03
02/17/2021,02:00,N,HB_HUBAVG,8992.93
02/17/2021,02:00,N,HB_NORTH,8995.1
02/17/2021,02:00,N,HB_PAN,8996.53
02/17/2021,02:00,N,HB_SOUTH,8984.61
02/17/2021,02:00,N,HB_WEST,9000
02/17/2021,02:00,N,LZ_AEN,9009.93
02/17/2021,02:00,N,LZ_CPS,9003.78
02/17/2021,02:00,N,LZ_HOUSTON,8991.56
02/17/2021,02:00,N,LZ_LCRA,8996.4
02/17/2021,02:00,N,LZ_NORTH,9005.65
02/17/2021,02:00,N,LZ_RAYBN,8995.54
02/17/2021,02:00,N,LZ_SOUTH,8995.81
02/17/2021,02:00,N,LZ_WEST,9016.67
02/17/2021,03:00,N,HB_BUSAVG,8992.85
02/17/2021,03:00,N,HB_HOUSTON,8991.9
02/17/2021,03:00,N,HB_HUBAVG,8992.83
02/17/2021,03:00,N,HB_NORTH,8995.01
02/17/2021,03:00,N,HB_PAN,8996.54
02/17/2021,03:00,N,HB_SOUTH,8984.41
02/17/2021,03:00,N,HB_WEST,9000
02/17/2021,03:00,N,LZ_AEN,9010
02/17/2021,03:00,N,LZ_CPS,9003.64
02/17/2021,03:00,N,LZ_HOUSTON,8991.43
02/17/2021,03:00,N,LZ_LCRA,8995.98
02/17/2021,03:00,N,LZ_NORTH,9005.62
02/17/2021,03:00,N,LZ_RAYBN,8995.47
02/17/2021,03:00,N,LZ_SOUTH,8995.56
02/17/2021,03:00,N,LZ_WEST,9016.01
02/17/2021,04:00,N,HB_BUSAVG,8992.39
02/17/2021,04:00,N,HB_HOUSTON,8991.42
02/17/2021,04:00,N,HB_HUBAVG,8992.43
02/17/2021,04:00,N,HB_NORTH,8994.5
02/17/2021,04:00,N,HB_PAN,8996.06
02/17/2021,04:00,N,HB_SOUTH,8983.79
02/17/2021,04:00,N,HB_WEST,9000.01
02/17/2021,04:00,N,LZ_AEN,9011.08
02/17/2021,04:00,N,LZ_CPS,9003.13
02/17/2021,04:00,N,LZ_HOUSTON,8990.95
02/17/2021,04:00,N,LZ_LCRA,8995.64
02/17/2021,04:00,N,LZ_NORTH,9005.51
02/17/2021,04:00,N,LZ_RAYBN,8994.98
02/17/2021,04:00,N,LZ_SOUTH,8994.96
02/17/2021,04:00,N,LZ_WEST,9016.68
02/17/2021,05:00,N,HB_BUSAVG,8993.05
02/17/2021,05:00,N,HB_HOUSTON,8991.83
02/17/2021,05:00,N,HB_HUBAVG,8992.53
02/17/2021,05:00,N,HB_NORTH,8996.48
02/17/2021,05:00,N,HB_PAN,8998.27
02/17/2021,05:00,N,HB_SOUTH,8981.82
02/17/2021,05:00,N,HB_WEST,9000.01
02/17/2021,05:00,N,LZ_AEN,9016.75
02/17/2021,05:00,N,LZ_CPS,9006.2
02/17/2021,05:00,N,LZ_HOUSTON,8991.2
02/17/2021,05:00,N,LZ_LCRA,8996.69
02/17/2021,05:00,N,LZ_NORTH,9007.62
02/17/2021,05:00,N,LZ_RAYBN,8996.95
02/17/2021,05:00,N,LZ_SOUTH,8996.12
02/17/2021,05:00,N,LZ_WEST,9016.21
02/17/2021,06:00,N,HB_BUSAVG,8995.29
02/17/2021,06:00,N,HB_HOUSTON,8994.47
02/17/2021,06:00,N,HB_HUBAVG,8994.46
02/17/2021,06:00,N,HB_NORTH,8998.99
02/17/2021,06:00,N,HB_PAN,9000.99
02/17/2021,06:00,N,HB_SOUTH,8984.37
02/17/2021,06:00,N,HB_WEST,9000
02/17/2021,06:00,N,LZ_AEN,9020.83
02/17/2021,06:00,N,LZ_CPS,9008.71
02/17/2021,06:00,N,LZ_HOUSTON,8993.82
02/17/2021,06:00,N,LZ_LCRA,8999.92
02/17/2021,06:00,N,LZ_NORTH,9011.25
02/17/2021,06:00,N,LZ_RAYBN,8999.53
02/17/2021,06:00,N,LZ_SOUTH,8998.87
02/17/2021,06:00,N,LZ_WEST,9016.21
02/17/2021,07:00,N,HB_BUSAVG,8941.56
02/17/2021,07:00,N,HB_HOUSTON,8938.56
02/17/2021,07:00,N,HB_HUBAVG,8942.1
02/17/2021,07:00,N,HB_NORTH,8944.28
02/17/2021,07:00,N,HB_PAN,8947.04
02/17/2021,07:00,N,HB_SOUTH,8928.52
02/17/2021,07:00,N,HB_WEST,8957.03
02/17/2021,07:00,N,LZ_AEN,8991.09
02/17/2021,07:00,N,LZ_CPS,8956.92
02/17/2021,07:00,N,LZ_HOUSTON,8937.76
02/17/2021,07:00,N,LZ_LCRA,8954.49
02/17/2021,07:00,N,LZ_NORTH,8962.01
02/17/2021,07:00,N,LZ_RAYBN,8945.02
02/17/2021,07:00,N,LZ_SOUTH,8939.39
02/17/2021,07:00,N,LZ_WEST,8982.44
02/17/2021,08:00,N,HB_BUSAVG,8984.61
02/17/2021,08:00,N,HB_HOUSTON,8981.34
02/17/2021,08:00,N,HB_HUBAVG,8985.09
02/17/2021,08:00,N,HB_NORTH,8987.35
02/17/2021,08:00,N,HB_PAN,8990.34
02/17/2021,08:00,N,HB_SOUTH,8971.67
02/17/2021,08:00,N,HB_WEST,9000
02/17/2021,08:00,N,LZ_AEN,9035.33
02/17/2021,08:00,N,LZ_CPS,9001.7
02/17/2021,08:00,N,LZ_HOUSTON,8980.49
02/17/2021,08:00,N,LZ_LCRA,8999.07
02/17/2021,08:00,N,LZ_NORTH,9006.3
02/17/2021,08:00,N,LZ_RAYBN,8988.16
02/17/2021,08:00,N,LZ_SOUTH,8981.1
02/17/2021,08:00,N,LZ_WEST,9026.99
02/17/2021,09:00,N,HB_BUSAVG,8985.62
02/17/2021,09:00,N,HB_HOUSTON,8982.82
02/17/2021,09:00,N,HB_HUBAVG,8986.12
02/17/2021,09:00,N,HB_NORTH,8988.13
02/17/2021,09:00,N,HB_PAN,8990.92
02/17/2021,09:00,N,HB_SOUTH,8973.52
02/17/2021,09:00,N,HB_WEST,9000
02/17/2021,09:00,N,LZ_AEN,9046.63
02/17/2021,09:00,N,LZ_CPS,8998.17
02/17/2021,09:00,N,LZ_HOUSTON,8982.08
02/17/2021,09:00,N,LZ_LCRA,8999.69
02/17/2021,09:00,N,LZ_NORTH,9005.57
02/17/2021,09:00,N,LZ_RAYBN,8988.87
02/17/2021,09:00,N,LZ_SOUTH,8983.46
02/17/2021,09:00,N,LZ_WEST,9025
02/17/2021,10:00,N,HB_BUSAVG,8980.96
02/17/2021,10:00,N,HB_HOUSTON,8980.64
02/17/2021,10:00,N,HB_HUBAVG,8980.17
02/17/2021,10:00,N,HB_NORTH,8984.33
02/17/2021,10:00,N,HB_PAN,8986.96
02/17/2021,10:00,N,HB_SOUTH,8971.14
02/17/2021,10:00,N,HB_WEST,8984.58
02/17/2021,10:00,N,LZ_AEN,9030.56
02/17/2021,10:00,N,LZ_CPS,8991.44
02/17/2021,10:00,N,LZ_HOUSTON,8979.83
02/17/2021,10:00,N,LZ_LCRA,8990.43
02/17/2021,10:00,N,LZ_NORTH,9000
02/17/2021,10:00,N,LZ_RAYBN,8985.06
02/17/2021,10:00,N,LZ_SOUTH,8984.23
02/17/2021,10:00,N,LZ_WEST,9002.69
02/17/2021,11:00,N,HB_BUSAVG,8897.02
02/17/2021,11:00,N,HB_HOUSTON,8896.36
02/17/2021,11:00,N,HB_HUBAVG,8895.85
02/17/2021,11:00,N,HB_NORTH,8901.21
02/17/2021,11:00,N,HB_PAN,8903.02
02/17/2021,11:00,N,HB_SOUTH,8885.49
02/17/2021,11:00,N,HB_WEST,8900.35
02/17/2021,11:00,N,LZ_AEN,8933.06
02/17/2021,11:00,N,LZ_CPS,8906.79
02/17/2021,11:00,N,LZ_HOUSTON,8895.46
02/17/2021,11:00,N,LZ_LCRA,8903.74
02/17/2021,11:00,N,LZ_NORTH,8913.2
02/17/2021,11:00,N,LZ_RAYBN,8901.7
02/17/2021,11:00,N,LZ_SOUTH,8899.41
02/17/2021,11:00,N,LZ_WEST,8916.35
02/17/2021,12:00,N,HB_BUSAVG,8985.64
02/17/2021,12:00,N,HB_HOUSTON,8985.06
02/17/2021,12:00,N,HB_HUBAVG,8984.07
02/17/2021,12:00,N,HB_NORTH,8990.34
02/17/2021,12:00,N,HB_PAN,8991.86
02/17/2021,12:00,N,HB_SOUTH,8973.84
02/17/2021,12:00,N,HB_WEST,8987.05
02/17/2021,12:00,N,LZ_AEN,9014.83
02/17/2021,12:00,N,LZ_CPS,8996.13
02/17/2021,12:00,N,LZ_HOUSTON,8984.07
02/17/2021,12:00,N,LZ_LCRA,8990.76
02/17/2021,12:00,N,LZ_NORTH,9000.01
02/17/2021,12:00,N,LZ_RAYBN,8990.72
02/17/2021,12:00,N,LZ_SOUTH,8988.12
02/17/2021,12:00,N,LZ_WEST,9003.04
02/17/2021,13:00,N,HB_BUSAVG,8982.37
02/17/2021,13:00,N,HB_HOUSTON,8981.46
02/17/2021,13:00,N,HB_HUBAVG,8980.35
02/17/2021,13:00,N,HB_NORTH,8988.47
02/17/2021,13:00,N,HB_PAN,8989.37
02/17/2021,13:00,N,HB_SOUTH,8967.45
02/17/2021,13:00,N,HB_WEST,8984
02/17/2021,13:00,N,LZ_AEN,9005.38
02/17/2021,13:00,N,LZ_CPS,8988.61
02/17/2021,13:00,N,LZ_HOUSTON,8980.16
02/17/2021,13:00,N,LZ_LCRA,8987.61
02/17/2021,13:00,N,LZ_NORTH,8996.92
02/17/2021,13:00,N,LZ_RAYBN,8988.66
02/17/2021,13:00,N,LZ_SOUTH,8982.77
02/17/2021,13:00,N,LZ_WEST,9000
02/17/2021,14:00,N,HB_BUSAVG,8981.62
02/17/2021,14:00,N,HB_HOUSTON,8982.01
02/17/2021,14:00,N,HB_HUBAVG,8979.56
02/17/2021,14:00,N,HB_NORTH,8988.44
02/17/2021,14:00,N,HB_PAN,8989.08
02/17/2021,14:00,N,HB_SOUTH,8963.79
02/17/2021,14:00,N,HB_WEST,8984
02/17/2021,14:00,N,LZ_AEN,9003.28
02/17/2021,14:00,N,LZ_CPS,8984.3
02/17/2021,14:00,N,LZ_HOUSTON,8977.01
02/17/2021,14:00,N,LZ_LCRA,8985.24
02/17/2021,14:00,N,LZ_NORTH,8996.12
02/17/2021,14:00,N,LZ_RAYBN,8988.58
02/17/2021,14:00,N,LZ_SOUTH,8978.44
02/17/2021,14:00,N,LZ_WEST,9000
02/17/2021,15:00,N,HB_BUSAVG,8935.85
02/17/2021,15:00,N,HB_HOUSTON,8938.76
02/17/2021,15:00,N,HB_HUBAVG,8934.13
02/17/2021,15:00,N,HB_NORTH,8941.64
02/17/2021,15:00,N,HB_PAN,8941.99
02/17/2021,15:00,N,HB_SOUTH,8920
02/17/2021,15:00,N,HB_WEST,8936.12
02/17/2021,15:00,N,LZ_AEN,8952.1
02/17/2021,15:00,N,LZ_CPS,8935.54
02/17/2021,15:00,N,LZ_HOUSTON,8929.64
02/17/2021,15:00,N,LZ_LCRA,8937.23
02/17/2021,15:00,N,LZ_NORTH,8949.14
02/17/2021,15:00,N,LZ_RAYBN,8941.86
02/17/2021,15:00,N,LZ_SOUTH,8930.24
02/17/2021,15:00,N,LZ_WEST,8952.12
02/17/2021,16:00,N,HB_BUSAVG,8907.29
